commit_id,commit_time,commit_message,author
7aa7d6a,2023-03-18 22:32:40,improve user experience,okozlova
b3e65cc,2023-03-18 09:38:53,add unit tests,aivanov
f9fc66b,2023-03-18 23:52:00,refactor code,okozlova
1de762c,2023-03-18 07:45:57,fix bug in module,aivanov
cc5fdee,2023-03-18 08:24:12,optimize performance,lvasiliev
653ee92,2023-03-18 19:58:34,refactor code,lvasiliev
1cccb30,2023-03-18 08:08:25,update documentation,mpetrova
e3a6b07,2023-03-18 20:31:57,fix issue,ekuznetsova
d8284f5,2023-03-18 18:12:40,refactor code,abelov
b8ed3c9,2023-03-18 17:05:04,fix bug,dsmisnov
b33b667,2023-03-18 22:34:05,optimize performance,lvasiliev
74f3f48,2023-03-18 13:59:56,fix bug,okozlova
71600e7,2023-03-18 09:09:12,fix bug in module,aivanov
9e01cc7,2023-03-18 14:28:27,improve user experience,mpetrova
5d96cfe,2023-03-18 19:42:16,refactor code,pzaitsev
bc02058,2023-03-18 21:17:59,optimize performance,ekuznetsova
ec70da6,2023-03-18 08:14:41,improve user experience,nsokolov
62101e2,2023-03-18 12:51:34,update dependencies,dsmisnov
5f75dda,2023-03-18 20:28:08,fix issue,dsmisnov
c98d6a0,2023-03-18 15:26:13,add feature,dsmisnov
7600268,2023-03-18 10:51:04,add feature,dsmisnov
f37fb9a,2023-03-18 19:04:23,fix bug in module,lvasiliev
c7f097d,2023-03-18 16:22:43,fix bugs,pzaitsev
eca4baa,2023-03-18 16:19:06,add unit tests,okozlova
9c5ffde,2023-03-18 20:04:24,fix bugs,pzaitsev
0bedf84,2023-03-18 00:56:30,update documentation,pzaitsev
41957e6,2023-03-18 12:47:10,update documentation,ekuznetsova
a058eb7,2023-03-18 13:19:38,add unit tests,lvasiliev
51d7c7e,2023-03-18 01:55:30,refactor code,nsokolov
b5f6f4d,2023-03-18 11:42:40,fix bugs,ekuznetsova
a3eb6a4,2023-03-18 09:24:56,update dependencies,mpetrova
c9e9133,2023-03-18 07:44:08,fix issue,mpetrova
b43cdc2,2023-03-18 12:12:49,add unit tests,knikolaeva
3b4fe8a,2023-03-18 21:50:18,add unit tests,abelov
74854df,2023-03-18 15:01:29,add unit tests,nsokolov
61f3e5f,2023-03-18 15:02:39,fix bug in module,lvasiliev
4043a97,2023-03-18 11:29:32,add feature,dsmisnov
ebd6523,2023-03-18 22:37:00,fix bugs,nsokolov
065df20,2023-03-18 00:45:42,add unit tests,aivanov
e8fe8dc,2023-03-18 13:54:22,fix bug,pzaitsev
862cfb7,2023-03-18 00:45:26,add unit tests,pzaitsev
203d8b2,2023-03-18 12:01:25,fix bug,mpetrova
cc7199e,2023-03-18 20:57:33,update dependencies,ekuznetsova
b603f5e,2023-03-18 08:28:02,fix bug,pzaitsev
2cc21c2,2023-03-18 09:03:18,implement new design,pzaitsev
c50138c,2023-03-18 23:09:34,update dependencies,aivanov
ee71bdc,2023-03-18 00:33:24,fix bug,knikolaeva
0bfd47d,2023-03-18 15:02:05,implement new design,nsokolov
18a61d9,2023-03-18 16:47:38,implement new design,lvasiliev
9f32f16,2023-03-18 11:47:26,fix bug in module,mpetrova
bb6eb60,2023-03-18 10:28:41,update documentation,abelov
78e7f6f,2023-03-18 13:06:07,optimize performance,mpetrova
79b4360,2023-03-18 00:16:54,fix bug in module,mpetrova
58dfd65,2023-03-18 17:31:02,update dependencies,aivanov
1eb2aac,2023-03-18 08:28:42,optimize performance,knikolaeva
9f133a2,2023-03-18 21:16:11,optimize performance,pzaitsev
7f5572a,2023-03-18 09:26:33,optimize performance,aivanov
434c42e,2023-03-18 11:38:04,update dependencies,lvasiliev
6bf6d0a,2023-03-18 12:40:27,refactor code,ekuznetsova
b19108c,2023-03-18 22:15:07,fix bugs,dsmisnov
5d751a2,2023-03-18 19:13:14,update documentation,dsmisnov
6e92a62,2023-03-18 22:36:52,optimize performance,dsmisnov
8569d9f,2023-03-18 09:35:42,optimize performance,okozlova
c96fe29,2023-03-18 07:40:01,fix issue,okozlova
842d477,2023-03-18 07:24:59,improve user experience,okozlova
5bb5837,2023-03-18 21:07:24,add unit tests,nsokolov
94765df,2023-03-18 22:40:57,update documentation,okozlova
87e48c7,2023-03-18 14:27:07,fix bug,okozlova
49e9c0c,2023-03-18 00:45:33,optimize performance,aivanov
82f38d0,2023-03-18 00:31:48,add unit tests,dsmisnov
147c48a,2023-03-18 10:45:55,fix bug in module,lvasiliev
dea6e53,2023-03-18 07:07:16,refactor code,mpetrova
3dc4805,2023-03-18 07:33:54,fix issue,lvasiliev
c727820,2023-03-18 11:52:29,add unit tests,dsmisnov
ae50eb0,2023-03-18 15:49:33,fix issue,pzaitsev
89aab50,2023-03-18 15:10:26,improve user experience,pzaitsev
d31730a,2023-03-18 11:28:14,add unit tests,aivanov
82089aa,2023-03-18 07:55:13,refactor code,ekuznetsova
9e5b9f9,2023-03-18 23:34:52,refactor code,aivanov
6b964e1,2023-03-18 01:51:52,implement new design,mpetrova
8195fc3,2023-03-18 00:29:45,fix bugs,dsmisnov
ec3e05f,2023-03-18 01:36:25,add feature,abelov
688965b,2023-03-18 09:08:30,refactor code,aivanov
abc1978,2023-03-18 12:32:50,add feature,okozlova
63c03fa,2023-03-18 21:08:42,add unit tests,lvasiliev
e91dc3b,2023-03-18 13:16:16,refactor code,abelov
39bdaa7,2023-03-18 08:21:20,fix bugs,aivanov
9033f62,2023-03-18 14:42:52,refactor code,nsokolov
f14ec07,2023-03-18 15:03:56,fix bug in module,mpetrova
06eaac0,2023-03-18 17:09:03,fix bug in module,mpetrova
f5f324b,2023-03-18 11:14:16,refactor code,knikolaeva
de55928,2023-03-18 09:05:34,optimize performance,pzaitsev
9740abd,2023-03-18 10:01:37,update documentation,knikolaeva
f74966d,2023-03-18 13:16:56,update dependencies,nsokolov
c4eb089,2023-03-18 22:40:59,fix bug in module,knikolaeva
5a90d44,2023-03-18 18:49:01,fix bugs,mpetrova
32938ac,2023-03-18 12:30:02,add unit tests,ekuznetsova
31ca7a4,2023-03-18 00:08:56,fix issue,mpetrova
72e36bb,2023-03-18 13:04:36,fix bug,ekuznetsova
0f9aacd,2023-03-18 11:54:44,fix bug,aivanov
6a46435,2023-03-18 13:48:53,fix bug,abelov
fe1621c,2023-03-18 15:25:38,update dependencies,abelov
104ece7,2023-03-18 14:34:00,update documentation,aivanov
5c3b52a,2023-03-18 10:37:14,fix issue,nsokolov
f743050,2023-03-18 14:23:07,fix bug in module,abelov
da90cd8,2023-03-18 09:40:45,improve user experience,ekuznetsova
444b259,2023-03-18 18:05:17,fix issue,pzaitsev
b6a0ce4,2023-03-18 13:29:33,refactor code,nsokolov
1152ef0,2023-03-18 01:23:50,fix bug,aivanov
5603c71,2023-03-18 17:46:58,update dependencies,dsmisnov
96a5820,2023-03-18 09:45:42,add feature,dsmisnov
71c9356,2023-03-18 18:36:57,update documentation,pzaitsev
3a141f6,2023-03-18 11:19:36,fix issue,ekuznetsova
2bc2c64,2023-03-18 19:52:04,optimize performance,aivanov
3946d1b,2023-03-18 23:36:40,update dependencies,aivanov
808e744,2023-03-18 18:17:01,fix bug in module,abelov
e44ed6e,2023-03-18 08:13:33,improve user experience,okozlova
c97edb9,2023-03-18 23:33:01,improve user experience,dsmisnov
ddd11ff,2023-03-18 01:13:37,add unit tests,ekuznetsova
96be6d0,2023-03-18 21:33:50,fix bug,knikolaeva
ecf3fb8,2023-03-18 13:46:22,add feature,mpetrova
275ba23,2023-03-18 01:38:21,optimize performance,aivanov
5b03336,2023-03-18 23:51:21,add unit tests,mpetrova
306baa9,2023-03-18 14:43:20,update documentation,lvasiliev
2d93bbc,2023-03-18 16:44:50,improve user experience,knikolaeva
62c3db4,2023-03-18 14:59:26,fix bug in module,lvasiliev
94b76e3,2023-03-18 17:08:03,improve user experience,mpetrova
f9feb23,2023-03-18 09:27:51,fix bugs,dsmisnov
544f590,2023-03-18 07:45:21,optimize performance,abelov
fa40d33,2023-03-18 11:09:43,update dependencies,okozlova
a61fa19,2023-03-18 09:10:58,implement new design,nsokolov
edae49b,2023-03-18 20:10:36,refactor code,knikolaeva
e74ae48,2023-03-18 20:16:04,fix bug,lvasiliev
a62bcff,2023-03-18 17:19:55,refactor code,ekuznetsova
625d8a8,2023-03-18 08:02:47,improve user experience,lvasiliev
e347e37,2023-03-18 15:42:41,refactor code,aivanov
d455101,2023-03-18 00:42:08,fix bug,lvasiliev
2bc1561,2023-03-18 20:37:27,implement new design,mpetrova
a067316,2023-03-18 21:15:41,implement new design,mpetrova
0a20b23,2023-03-18 12:53:28,implement new design,lvasiliev
2a844fb,2023-03-18 10:26:50,optimize performance,pzaitsev
80529c2,2023-03-18 08:46:28,fix bug in module,ekuznetsova
51f2544,2023-03-18 22:38:29,fix bugs,aivanov
5843b67,2023-03-18 23:08:04,fix issue,aivanov
db44ed8,2023-03-18 00:06:07,fix issue,knikolaeva
db671ba,2023-03-18 10:01:31,update dependencies,pzaitsev
c940571,2023-03-18 15:25:46,update documentation,okozlova
aa5c77c,2023-03-18 00:35:13,implement new design,ekuznetsova
c3518d5,2023-03-18 11:42:18,add feature,abelov
ac59033,2023-03-18 14:15:58,update dependencies,ekuznetsova
a2e2cbe,2023-03-18 13:04:43,fix bug,knikolaeva
7e9c4bd,2023-03-18 11:34:07,refactor code,ekuznetsova
29d40be,2023-03-18 07:35:02,refactor code,nsokolov
b678a02,2023-03-18 11:45:56,implement new design,aivanov
29daa43,2023-03-18 01:22:28,update documentation,knikolaeva
777da8f,2023-03-18 19:04:35,add unit tests,ekuznetsova
f4df3e9,2023-03-18 21:10:13,refactor code,mpetrova
64e73ec,2023-03-18 07:42:53,optimize performance,nsokolov
4ec5c45,2023-03-18 23:16:11,fix bug in module,mpetrova
1720646,2023-03-18 07:35:07,update documentation,knikolaeva
32b6286,2023-03-18 14:23:16,add feature,pzaitsev
740bbfc,2023-03-18 21:55:53,fix bug in module,mpetrova
fba6d8e,2023-03-18 19:08:18,fix issue,abelov
2ead7d9,2023-03-18 19:46:43,fix bug in module,okozlova
27d3c27,2023-03-18 00:01:06,fix bug,dsmisnov
8ab842d,2023-03-18 15:26:01,update documentation,abelov
3d3feb3,2023-03-18 16:02:17,fix issue,abelov
b9a9b07,2023-03-18 16:29:50,fix bugs,nsokolov
a23d416,2023-03-18 09:02:54,improve user experience,nsokolov
474237c,2023-03-18 11:28:56,fix bug,pzaitsev
e49d885,2023-03-18 22:02:27,fix bug,dsmisnov
6fa0c46,2023-03-18 15:39:00,update documentation,lvasiliev
f674f4b,2023-03-18 12:49:58,optimize performance,lvasiliev
ed56651,2023-03-18 19:34:31,update documentation,dsmisnov
b2dfc46,2023-03-18 18:36:32,refactor code,ekuznetsova
2369f4d,2023-03-18 21:52:56,improve user experience,dsmisnov
629f034,2023-03-18 17:33:56,update dependencies,dsmisnov
6a99c47,2023-03-18 11:56:40,implement new design,okozlova
213176a,2023-03-18 16:54:22,add feature,lvasiliev
9ef4398,2023-03-18 23:22:38,improve user experience,pzaitsev
854f3aa,2023-03-18 13:07:09,optimize performance,okozlova
9736a74,2023-03-18 09:00:21,add feature,okozlova
b6561da,2023-03-18 17:24:53,improve user experience,aivanov
c2930b2,2023-03-18 01:38:56,implement new design,aivanov
7ac8ba7,2023-03-18 20:05:16,fix bugs,mpetrova
164a829,2023-03-18 00:14:58,optimize performance,knikolaeva
84474ef,2023-03-18 11:26:21,add feature,mpetrova
9258e75,2023-03-18 20:21:25,fix bugs,lvasiliev
efd2f1c,2023-03-18 23:29:04,add unit tests,dsmisnov
893f247,2023-03-18 11:49:51,fix bug in module,mpetrova
e4e098b,2023-03-18 16:43:03,refactor code,aivanov
f45a4f3,2023-03-18 09:37:03,fix issue,mpetrova
53b3dd2,2023-03-18 13:14:27,fix bug,pzaitsev
76ae6d2,2023-03-18 22:45:00,optimize performance,okozlova
0801226,2023-03-18 17:56:48,fix issue,nsokolov
f74b4ae,2023-03-18 17:57:30,add feature,aivanov
401a86c,2023-03-18 08:00:16,refactor code,ekuznetsova
61e6186,2023-03-18 12:14:26,fix bug,nsokolov
d6af2c0,2023-03-18 16:41:32,fix bug,okozlova
2d4bec4,2023-03-18 19:52:27,update documentation,ekuznetsova
f17b86b,2023-03-18 13:07:26,add unit tests,okozlova
32971e1,2023-03-18 20:24:36,fix issue,ekuznetsova
a5f2c28,2023-03-18 00:44:19,add unit tests,mpetrova
5d2195e,2023-03-18 20:55:46,fix bugs,knikolaeva
a8028b0,2023-03-18 13:06:11,update dependencies,dsmisnov
b779c64,2023-03-18 15:02:51,add unit tests,abelov
1aa5e34,2023-03-18 18:24:53,update documentation,knikolaeva
7c038bf,2023-03-18 19:57:13,add feature,ekuznetsova
8bdf0bd,2023-03-18 07:17:17,update dependencies,lvasiliev
03bd23f,2023-03-18 09:01:16,optimize performance,lvasiliev
157cf3f,2023-03-18 19:33:51,fix issue,ekuznetsova
eb9a77c,2023-03-18 09:56:35,add feature,dsmisnov
d4d2a8e,2023-03-18 19:27:45,fix bugs,ekuznetsova
9f079f3,2023-03-18 09:17:08,implement new design,dsmisnov
d94213f,2023-03-18 15:21:04,fix bug in module,abelov
e246692,2023-03-18 16:43:22,add feature,abelov
318cbb1,2023-03-18 11:39:37,update documentation,ekuznetsova
5f9d956,2023-03-18 09:05:04,fix bug,dsmisnov
fb888b8,2023-03-18 14:23:40,fix bug,ekuznetsova
f587666,2023-03-18 23:09:53,fix issue,dsmisnov
1741470,2023-03-18 01:28:28,implement new design,nsokolov
e334dc2,2023-03-18 23:28:28,add unit tests,knikolaeva
b823101,2023-03-18 01:30:24,update dependencies,aivanov
8f65355,2023-03-18 11:49:42,update dependencies,mpetrova
51c2548,2023-03-18 13:24:04,update dependencies,mpetrova
2beda19,2023-03-18 08:05:07,fix bugs,abelov
4f48283,2023-03-18 00:52:54,add feature,nsokolov
51e174b,2023-03-18 16:11:57,refactor code,abelov
f364db0,2023-03-18 10:48:37,update documentation,nsokolov
ea3d314,2023-03-18 14:19:02,improve user experience,lvasiliev
f800108,2023-03-18 12:36:09,fix bug,abelov
fd5c836,2023-03-18 01:34:42,fix bugs,ekuznetsova
8b160f2,2023-03-18 15:51:50,add unit tests,knikolaeva
33630c3,2023-03-18 18:34:04,fix bug,dsmisnov
eb2f8b9,2023-03-18 01:35:26,fix issue,knikolaeva
a3c7f1c,2023-03-18 18:05:33,fix issue,abelov
e85c682,2023-03-18 07:01:01,implement new design,knikolaeva
57d8954,2023-03-18 07:30:32,fix bug in module,mpetrova
fe054ea,2023-03-18 11:34:16,add unit tests,ekuznetsova
fd36b68,2023-03-18 07:27:23,improve user experience,lvasiliev
70ef295,2023-03-18 01:33:41,fix bugs,aivanov
8fd3af0,2023-03-18 00:43:25,update dependencies,ekuznetsova
5165e2b,2023-03-18 13:08:13,add unit tests,ekuznetsova
7f90db4,2023-03-18 10:17:33,fix bugs,okozlova
1abdd3e,2023-03-18 08:44:13,optimize performance,lvasiliev
0d191e5,2023-03-18 01:48:08,fix bugs,ekuznetsova
e89985e,2023-03-18 12:25:42,fix bug,pzaitsev
2aeef4c,2023-03-18 20:43:52,implement new design,pzaitsev
8c1d8b7,2023-03-18 20:03:56,update dependencies,pzaitsev
4988ff7,2023-03-18 14:44:06,refactor code,dsmisnov
1b84435,2023-03-18 20:41:22,refactor code,mpetrova
b028594,2023-03-18 13:01:13,update dependencies,knikolaeva
b62df0c,2023-03-18 23:35:01,update dependencies,mpetrova
edaeca8,2023-03-18 07:18:32,fix bug in module,abelov
52ee8ec,2023-03-18 09:22:26,fix issue,knikolaeva
4f5ec90,2023-03-18 13:44:33,implement new design,abelov
385aeb6,2023-03-18 07:12:05,optimize performance,nsokolov
9bd4363,2023-03-18 20:39:36,improve user experience,dsmisnov
ef28435,2023-03-18 00:44:34,add feature,mpetrova
df89207,2023-03-18 18:57:33,fix bug,dsmisnov
0f72a5f,2023-03-18 20:06:49,update documentation,nsokolov
ac045e8,2023-03-18 10:25:30,refactor code,okozlova
11b8af7,2023-03-18 00:27:07,improve user experience,ekuznetsova
dab3998,2023-03-18 12:19:47,fix issue,okozlova
50a619a,2023-03-18 12:44:42,refactor code,ekuznetsova
283c918,2023-03-18 09:32:34,refactor code,knikolaeva
dc03c75,2023-03-18 07:12:35,fix bugs,dsmisnov
3d12150,2023-03-18 18:44:39,implement new design,abelov
7d467be,2023-03-18 01:48:31,refactor code,lvasiliev
3bd0a96,2023-03-18 20:04:36,update documentation,okozlova
fad9916,2023-03-18 22:03:33,update dependencies,mpetrova
a160735,2023-03-18 12:36:41,fix bugs,knikolaeva
24b172d,2023-03-18 22:33:35,implement new design,knikolaeva
93361fc,2023-03-18 19:08:46,implement new design,pzaitsev
b11b4fb,2023-03-18 17:24:48,improve user experience,dsmisnov
948bb58,2023-03-18 11:31:44,update documentation,knikolaeva
bdc7227,2023-03-18 00:30:47,fix bug,dsmisnov
01eb124,2023-03-18 09:42:09,fix bug in module,aivanov
b100971,2023-03-18 08:37:33,optimize performance,nsokolov
eb4cfcc,2023-03-18 10:06:15,add unit tests,lvasiliev
e144184,2023-03-18 01:20:49,implement new design,abelov
a6993a9,2023-03-18 11:39:28,fix bug,knikolaeva
9f0aba3,2023-03-18 18:06:00,add unit tests,mpetrova
aec29a7,2023-03-18 13:42:12,fix issue,dsmisnov
8a60af3,2023-03-18 17:45:34,fix issue,mpetrova
a20565b,2023-03-18 14:27:00,improve user experience,pzaitsev
ab407eb,2023-03-18 09:36:34,update dependencies,nsokolov
617fb61,2023-03-18 13:05:54,add feature,dsmisnov
5e8fbc4,2023-03-18 20:35:58,refactor code,okozlova
fee7f7e,2023-03-18 23:52:11,fix bug,nsokolov
bdb80c3,2023-03-18 01:18:57,fix issue,aivanov
b6b8328,2023-03-18 22:17:13,add unit tests,ekuznetsova
2a8478c,2023-03-18 18:49:59,fix bug in module,knikolaeva
bebb7c6,2023-03-18 19:11:38,fix issue,aivanov
7ad8ebe,2023-03-18 00:12:35,implement new design,nsokolov
ea27968,2023-03-18 17:45:04,refactor code,knikolaeva
38b416d,2023-03-18 11:30:52,fix bug in module,aivanov
3f2dd7a,2023-03-18 07:30:48,update dependencies,lvasiliev
59854cc,2023-03-18 23:17:34,fix bug,mpetrova
2eca8c9,2023-03-18 15:49:57,fix bug in module,okozlova
ce865ca,2023-03-18 09:28:25,improve user experience,abelov
6afd603,2023-03-18 17:37:47,update dependencies,pzaitsev
5031ae7,2023-03-18 08:57:28,improve user experience,dsmisnov
5fdde1d,2023-03-18 16:47:40,implement new design,knikolaeva
58fe6a5,2023-03-18 10:33:07,fix bug,pzaitsev
2b9d092,2023-03-18 07:46:11,fix issue,knikolaeva
006d1bc,2023-03-18 22:19:29,update dependencies,ekuznetsova
dc8c9a3,2023-03-18 23:12:29,optimize performance,nsokolov
0bfcc95,2023-03-18 11:43:11,update dependencies,abelov
cd47658,2023-03-18 23:08:45,add unit tests,knikolaeva
d8548b2,2023-03-18 09:52:08,fix bug,aivanov
0732517,2023-03-18 11:58:58,refactor code,nsokolov
fc061fe,2023-03-18 23:18:34,update documentation,ekuznetsova
eb81d31,2023-03-18 23:06:25,add feature,lvasiliev
87291eb,2023-03-18 12:23:12,fix bugs,aivanov
1fa9966,2023-03-18 14:57:28,update dependencies,dsmisnov
9795a12,2023-03-18 19:12:26,update dependencies,pzaitsev
bfe310b,2023-03-18 07:06:09,fix bug,dsmisnov
7edd9f3,2023-03-18 00:58:49,improve user experience,dsmisnov
0f976a3,2023-03-18 08:18:03,fix issue,aivanov
f26973a,2023-03-18 14:08:59,fix issue,knikolaeva
068c2a3,2023-03-18 14:14:19,fix bugs,aivanov
0b94e75,2023-03-18 13:19:54,fix bug,aivanov
bc8861b,2023-03-18 01:26:44,update documentation,aivanov
fd5ae68,2023-03-18 11:33:11,fix bugs,okozlova
150adb3,2023-03-18 20:19:25,improve user experience,ekuznetsova
11a98ba,2023-03-18 00:57:30,optimize performance,okozlova
781097c,2023-03-18 00:58:33,fix bug in module,pzaitsev
69de421,2023-03-18 15:11:45,improve user experience,mpetrova
f2b078d,2023-03-18 11:43:55,add unit tests,ekuznetsova
43a45eb,2023-03-18 17:30:16,update documentation,nsokolov
25f3616,2023-03-18 20:28:50,fix issue,okozlova
cbf0656,2023-03-18 07:22:22,fix bug,nsokolov
9711d0b,2023-03-18 12:25:20,fix bug in module,lvasiliev
e679521,2023-03-18 19:47:19,update documentation,lvasiliev
67757b7,2023-03-18 00:24:08,fix bug in module,lvasiliev
df7ffd8,2023-03-18 08:47:04,fix bug in module,okozlova
14843d6,2023-03-18 14:08:04,add feature,ekuznetsova
f724b87,2023-03-18 20:39:15,add unit tests,pzaitsev
e6b502b,2023-03-18 12:51:55,fix issue,pzaitsev
a506b9f,2023-03-18 21:02:13,improve user experience,dsmisnov
dbcd08e,2023-03-18 12:11:33,fix bug,abelov
d90d1ac,2023-03-18 19:39:46,refactor code,knikolaeva
493e3c9,2023-03-18 13:42:54,refactor code,mpetrova
58ada33,2023-03-18 13:54:06,add feature,nsokolov
cca3efe,2023-03-18 10:14:42,implement new design,ekuznetsova
bc5e3fe,2023-03-18 12:51:32,update dependencies,abelov
ddfd5e1,2023-03-18 21:34:28,add feature,nsokolov
d879912,2023-03-18 07:31:21,fix issue,aivanov
1e681e7,2023-03-18 12:02:55,update dependencies,mpetrova
bb30373,2023-03-18 09:52:07,fix bug in module,okozlova
c067712,2023-03-18 21:48:34,optimize performance,ekuznetsova
6d0eebd,2023-03-18 22:41:09,improve user experience,ekuznetsova
5fea043,2023-03-18 22:28:56,improve user experience,dsmisnov
5fca60f,2023-03-18 10:00:45,add feature,nsokolov
8e3443b,2023-03-18 23:36:37,update dependencies,okozlova
d6cae59,2023-03-18 14:34:47,add unit tests,pzaitsev
7e5bd93,2023-03-18 00:15:45,implement new design,okozlova
1919c8e,2023-03-18 22:22:20,optimize performance,mpetrova
51e4e53,2023-03-18 22:36:07,fix bugs,dsmisnov
793832c,2023-03-18 13:23:30,update dependencies,pzaitsev
19242c2,2023-03-18 22:46:42,improve user experience,dsmisnov
343784c,2023-03-18 18:02:12,optimize performance,ekuznetsova
b74eb13,2023-03-18 00:02:52,refactor code,pzaitsev
5da1464,2023-03-18 21:53:32,optimize performance,knikolaeva
2d0cf9e,2023-03-18 12:16:06,fix bug in module,okozlova
bfa619c,2023-03-18 20:54:45,update documentation,mpetrova
bfc721e,2023-03-18 17:50:01,fix bugs,okozlova
589a09a,2023-03-18 00:54:20,refactor code,pzaitsev
2b38769,2023-03-18 23:11:18,refactor code,okozlova
c5341d6,2023-03-18 00:05:32,fix bug,knikolaeva
d5ef4a6,2023-03-18 22:38:27,fix issue,lvasiliev
ffa96bf,2023-03-18 16:18:04,add feature,knikolaeva
b696587,2023-03-18 21:28:25,update dependencies,dsmisnov
8fcc463,2023-03-18 22:50:36,fix issue,pzaitsev
4edce27,2023-03-18 16:52:18,update dependencies,knikolaeva
cbd1fdf,2023-03-18 14:13:09,update dependencies,pzaitsev
eefe9c4,2023-03-18 11:12:01,optimize performance,pzaitsev
b58dc3e,2023-03-18 20:20:55,fix issue,pzaitsev
ad001ba,2023-03-18 19:12:13,fix bug,ekuznetsova
7ab8f99,2023-03-18 07:11:58,fix issue,aivanov
51a9a6f,2023-03-18 11:48:05,refactor code,dsmisnov
6be7e54,2023-03-18 20:56:52,add feature,lvasiliev
9ebae04,2023-03-18 14:07:34,refactor code,nsokolov
d1e140c,2023-03-18 10:19:34,fix bug in module,aivanov
a7ac112,2023-03-18 22:40:12,implement new design,dsmisnov
4d9a439,2023-03-18 12:19:48,implement new design,nsokolov
31a52ae,2023-03-18 22:28:18,update dependencies,abelov
73a0270,2023-03-18 17:03:55,implement new design,nsokolov
f5a1ead,2023-03-18 08:08:05,implement new design,okozlova
defc9c9,2023-03-18 13:43:12,implement new design,okozlova
32921f3,2023-03-18 14:18:00,optimize performance,nsokolov
bbdb2a9,2023-03-18 21:42:44,fix bug in module,ekuznetsova
496d2b6,2023-03-18 08:18:31,fix bugs,ekuznetsova
41d1e51,2023-03-18 07:58:04,fix issue,okozlova
740ea06,2023-03-18 15:23:46,fix issue,dsmisnov
e660c17,2023-03-18 18:54:39,improve user experience,dsmisnov
aa6c4c9,2023-03-18 09:28:52,add unit tests,mpetrova
875d4a2,2023-03-18 07:32:28,update documentation,okozlova
49d3322,2023-03-18 11:29:29,update dependencies,knikolaeva
eabeb54,2023-03-18 09:55:41,fix issue,nsokolov
6eaf7d7,2023-03-18 18:37:53,update documentation,nsokolov
aad1730,2023-03-18 19:11:25,refactor code,okozlova
ba65bf9,2023-03-18 22:02:33,fix bugs,nsokolov
913d037,2023-03-18 07:36:55,refactor code,knikolaeva
104beed,2023-03-18 13:17:22,fix bug,lvasiliev
d020ff3,2023-03-18 08:04:24,implement new design,lvasiliev
a59ad98,2023-03-18 12:48:05,fix bug,pzaitsev
20d98dc,2023-03-18 16:39:35,improve user experience,ekuznetsova
ce73a41,2023-03-18 21:21:39,fix bug,mpetrova
4b0c506,2023-03-18 23:17:20,add feature,abelov
f3cb143,2023-03-18 15:57:39,refactor code,pzaitsev
2a17254,2023-03-18 10:39:16,update documentation,lvasiliev
b4a6b7c,2023-03-18 23:34:55,improve user experience,lvasiliev
6dafb22,2023-03-18 17:01:01,add unit tests,aivanov
e74301f,2023-03-18 19:00:25,fix issue,dsmisnov
50b0ced,2023-03-18 13:11:10,add feature,aivanov
c9dad97,2023-03-18 11:33:12,fix issue,okozlova
da46a02,2023-03-18 12:06:32,fix bug,okozlova
e32fb5d,2023-03-18 07:26:42,add unit tests,abelov
cd3cf17,2023-03-18 16:43:17,fix bug in module,ekuznetsova
e1436ad,2023-03-18 14:26:55,fix issue,knikolaeva
84cfb34,2023-03-18 09:41:34,add feature,knikolaeva
2bb6b2c,2023-03-18 20:50:15,fix bugs,nsokolov
2a70488,2023-03-18 11:33:13,add unit tests,abelov
ceca2f0,2023-03-18 01:27:10,fix bugs,abelov
7ee5244,2023-03-18 16:06:49,fix bugs,aivanov
34c680e,2023-03-18 12:15:20,fix bug in module,abelov
159c354,2023-03-18 09:35:04,fix bug in module,knikolaeva
ee408e8,2023-03-18 09:16:03,fix bugs,okozlova
51c23d7,2023-03-18 08:06:51,update documentation,pzaitsev
f62e92b,2023-03-18 18:22:43,refactor code,knikolaeva
da6898e,2023-03-18 00:35:45,add feature,mpetrova
ee415d3,2023-03-18 00:48:08,fix issue,okozlova
60eed32,2023-03-18 20:01:37,fix bugs,nsokolov
1eb9a55,2023-03-18 10:21:31,fix bugs,dsmisnov
4e54fe4,2023-03-18 13:59:30,implement new design,mpetrova
651eea4,2023-03-18 16:59:35,add unit tests,ekuznetsova
6948049,2023-03-18 01:02:03,fix bug,knikolaeva
54da16f,2023-03-18 19:11:29,add unit tests,lvasiliev
fb5ae24,2023-03-18 20:46:24,optimize performance,nsokolov
c35cc36,2023-03-18 15:31:53,add unit tests,nsokolov
c3d6f80,2023-03-18 23:31:56,implement new design,pzaitsev
206b1a3,2023-03-18 23:30:19,update documentation,lvasiliev
170247b,2023-03-18 00:13:46,update dependencies,aivanov
5a1d100,2023-03-18 10:46:31,refactor code,lvasiliev
3fb9fb3,2023-03-18 10:07:55,fix issue,pzaitsev
7bd8500,2023-03-18 12:11:58,update dependencies,pzaitsev
0c07b40,2023-03-18 13:39:05,fix bug in module,mpetrova
98547a2,2023-03-18 20:41:00,implement new design,nsokolov
343026b,2023-03-18 17:41:43,update dependencies,nsokolov
e4dd0ee,2023-03-18 07:02:22,refactor code,mpetrova
9c66625,2023-03-18 07:39:38,fix issue,abelov
32496e4,2023-03-18 14:16:33,implement new design,dsmisnov
4b28b5e,2023-03-18 16:01:13,fix issue,okozlova
3054d45,2023-03-18 14:55:16,refactor code,mpetrova
